Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Profit Margin (%),Shipping Cost,Order Priority,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1289,2025-08-06,2025-08-13,CUST671,Jeffrey Gentry,Home Office,PROD2904,Bookshelf,Furniture,East,Mississippi,New William,7,5213,5,34666.45,27839.72,6826.73,19.69,167,Medium,UPI,Delivered,Smith-Shaw,silvamark@george-martinez.com,26,No,0
ORD1290,2025-10-28,2025-11-02,CUST917,Mario Hunt,Corporate,PROD2523,Stapler,Office Supplies,West,Delaware,Riveraside,8,394,5,2994.4,2224.74,769.66,25.7,231,High,UPI,Delivered,"Andrews, Carr and Carlson",jaimearnold@aguilar.info,36,No,0
ORD1291,2025-12-14,2025-12-16,CUST899,Timothy Padilla,Consumer,PROD4847,Cooking Oil,Grocery,South,Illinois,Melissahaven,12,913,5,10408.2,8856.34,1551.86,14.91,232,High,Cash,Delivered,Washington LLC,qrobles@smith.org,49,No,0
ORD1292,2025-04-23,2025-04-24,CUST892,Susan Williams,Home Office,PROD1108,Juice Pack,Grocery,North,New York,East Aprilberg,8,888,10,6393.6,4780.51,1613.09,25.23,344,Medium,Credit Card,Delivered,"Bright, Gonzales and Decker",savannah28@barker-johnston.com,31,No,0
ORD1293,2025-06-19,2025-06-26,CUST486,Brittany Cochran,Corporate,PROD3101,Calculator,Office Supplies,North,North Dakota,Rubioland,7,319,20,1786.4,1089.29,697.11,39.02,227,Medium,Credit Card,Delivered,Miller-Young,courtney24@crane.net,43,No,0
ORD1294,2024-08-29,2024-09-02,CUST915,Jon Thompson,Home Office,PROD1137,Sugar,Grocery,North,Maine,East Joel,4,710,0,2840.0,1981.27,858.73,30.24,363,Medium,UPI,Delivered,"Cook, Reynolds and Neal",williejackson@roth-adkins.net,11,No,0
ORD1295,2025-10-28,2025-10-30,CUST130,Patrick Williamson,Home Office,PROD4013,Mouse,Electronics,West,North Dakota,Patriciaport,9,29783,10,241242.3,171167.06,70075.24,29.05,255,Medium,Credit Card,Delivered,"Huang, Lane and Miller",amcfarland@wilson.com,28,No,0
ORD1296,2026-02-04,2026-02-09,CUST118,David Kane,Home Office,PROD5422,Pen,Office Supplies,South,Indiana,Keithland,7,334,5,2221.1,1429.84,791.26,35.62,428,High,Cash,Returned,"Bradley, Velazquez and Lopez",brendan95@price.info,30,No,0
ORD1297,2025-07-01,2025-07-03,CUST337,Dr. Roger Brewer Jr.,Home Office,PROD5915,Headphones,Electronics,East,Vermont,Lake Joseton,10,38840,0,388400.0,313502.09,74897.91,19.28,80,High,Net Banking,Delivered,"Gilbert, Larsen and Garcia",virginia38@frey-holmes.com,16,No,0
ORD1298,2025-09-28,2025-10-05,CUST660,Tracey Doyle,Home Office,PROD6914,Mouse,Electronics,East,Nevada,East Michelemouth,11,38723,15,362060.05,230404.61,131655.44,36.36,494,Low,Credit Card,Delivered,"Wood, Brooks and Bailey",carlos29@sims.com,38,No,0
ORD1299,2024-09-12,2024-09-17,CUST864,Jon Powell,Home Office,PROD6818,Stapler,Office Supplies,East,Pennsylvania,West Jerry,9,394,15,3014.1,2612.89,401.21,13.31,245,Low,Net Banking,Delivered,Ramos Group,sdiaz@weber-andrade.com,18,No,0
ORD1300,2024-10-27,2024-11-02,CUST371,Scott Kelly,Home Office,PROD7631,Headphones,Electronics,North,Maine,South David,10,7184,10,64656.0,52573.74,12082.26,18.69,359,Low,UPI,Delivered,Gonzalez and Sons,dfarmer@malone.com,25,No,0
ORD1301,2025-02-02,2025-02-06,CUST571,Mary Mitchell,Home Office,PROD3741,Snacks,Grocery,South,Kansas,Anthonyfort,5,894,10,4023.0,3548.81,474.19,11.79,408,Low,Credit Card,Delivered,"Blevins, Robinson and Conway",william65@kirby.com,5,Yes,26
ORD1302,2024-12-27,2024-12-31,CUST102,Jennifer Watts,Corporate,PROD7504,Office Chair,Furniture,North,Nebraska,Lake Stephanie,8,6405,15,43554.0,30174.7,13379.3,30.72,176,Low,Net Banking,Delivered,Townsend-Lamb,christopher77@johnston-newton.com,18,No,0
ORD1303,2024-05-22,2024-05-28,CUST116,Robert Price,Consumer,PROD6846,Office Chair,Furniture,East,Tennessee,Kristinmouth,8,18602,20,119052.8,104820.9,14231.9,11.95,330,Medium,Credit Card,Cancelled,Gill Ltd,joseph89@harris-banks.org,8,Yes,50
ORD1304,2024-06-18,2024-06-23,CUST846,Veronica Coleman,Home Office,PROD9745,Juice Pack,Grocery,East,Utah,North Omar,6,950,5,5415.0,4556.25,858.75,15.86,276,Medium,Net Banking,Delivered,Gay Group,tammy57@newman.net,23,No,0
ORD1305,2025-06-02,2025-06-05,CUST100,Kathy Ortega,Consumer,PROD5698,Stapler,Office Supplies,West,Oklahoma,Lake Brucechester,1,323,15,274.55,242.73,31.82,11.59,294,Medium,Net Banking,Delivered,"Webster, Porter and Jacobs",wstevens@jones-dean.com,0,Yes,44
ORD1306,2025-09-18,2025-09-25,CUST107,Robert Liu,Consumer,PROD7745,Keyboard,Electronics,West,Michigan,Snyderside,4,27870,15,94758.0,80404.82,14353.18,15.15,162,Medium,Credit Card,Delivered,"Torres, Beard and Johnson",grossbrian@rivera-thornton.net,5,Yes,33
ORD1307,2025-03-17,2025-03-22,CUST827,Monica Hendricks,Home Office,PROD9715,Mouse,Electronics,East,South Carolina,South Helen,4,29060,5,110428.0,70782.94,39645.06,35.9,106,Low,Net Banking,Returned,"Figueroa, Boone and Williams",davidcollins@medina-barron.com,29,No,0
ORD1308,2024-11-10,2024-11-13,CUST703,Sheila Marquez,Consumer,PROD3492,Laptop,Electronics,North,Massachusetts,West Brandonside,7,37059,5,246442.35,200741.78,45700.57,18.54,422,High,Cash,Delivered,"Rivas, Nunez and Robles",cwilliams@adams.info,14,No,0
ORD1309,2024-11-22,2024-11-24,CUST106,Michelle Ewing,Corporate,PROD9165,Sugar,Grocery,East,New Hampshire,Hopkinstown,5,494,5,2346.5,1447.35,899.15,38.32,447,Medium,Net Banking,Delivered,"King, Rivera and Murray",baileycourtney@schmidt-harris.net,4,Yes,37
ORD1310,2025-11-27,2025-11-29,CUST126,Monique Daniel,Corporate,PROD2998,Rice Bag,Grocery,South,Connecticut,Myersmouth,14,414,0,5796.0,3823.93,1972.07,34.02,426,High,Credit Card,Delivered,Ruiz-Vazquez,jonathan53@cox.org,33,No,0
ORD1311,2025-06-29,2025-07-03,CUST519,Matthew King,Corporate,PROD9534,Pen,Office Supplies,North,Michigan,Lake Deanna,11,179,10,1772.1,1535.09,237.01,13.37,492,Low,Cash,Delivered,"Macdonald, Mejia and Owens",seth69@wiley-lopez.org,13,No,0
ORD1312,2025-06-18,2025-06-20,CUST532,Mike Gonzalez,Consumer,PROD2960,Stapler,Office Supplies,West,Ohio,Timothyside,4,454,0,1816.0,1406.17,409.83,22.57,403,Medium,Credit Card,Delivered,"Parrish, Butler and Padilla",fcortez@gonzalez-snyder.com,44,No,0
ORD1313,2026-01-05,2026-01-08,CUST454,Kenneth Payne,Consumer,PROD6544,Rice Bag,Grocery,North,Massachusetts,North Ambermouth,6,81,20,388.8,325.6,63.2,16.26,114,Medium,UPI,Delivered,"Jones, Miller and Boone",cookkatherine@boyer.net,14,No,0
ORD1314,2026-02-20,2026-02-25,CUST974,Edward Flowers MD,Corporate,PROD1349,Cooking Oil,Grocery,West,Virginia,Lopezfurt,3,386,0,1158.0,863.39,294.61,25.44,274,Low,Net Banking,Delivered,Wood-Welch,pthomas@delgado.info,18,No,0
ORD1315,2025-06-24,2025-06-26,CUST756,Casey Miller,Corporate,PROD5510,Headphones,Electronics,South,Oregon,West Jon,9,6513,10,52755.3,44621.78,8133.52,15.42,327,Medium,Cash,Delivered,Reyes Group,jamesgarcia@thomas-wolf.net,29,No,0
ORD1316,2024-07-27,2024-08-03,CUST588,Luis Rodriguez,Home Office,PROD6965,Pen,Office Supplies,South,Oklahoma,Derrickville,5,214,15,909.5,597.51,311.99,34.3,399,Medium,Credit Card,Pending,"Payne, Hernandez and Hammond",lisadavis@lopez.com,49,No,0
ORD1317,2025-01-22,2025-01-27,CUST113,Bridget Lee,Home Office,PROD2577,Laptop,Electronics,North,Idaho,New Garyville,5,4868,0,24340.0,16079.58,8260.42,33.94,298,High,Net Banking,Delivered,Kramer-Berry,cmendoza@liu.net,6,Yes,21
ORD1318,2025-06-26,2025-07-02,CUST838,Caitlin Foster,Home Office,PROD7002,Laptop,Electronics,South,Arizona,Amberchester,2,41711,5,79250.9,63141.16,16109.74,20.33,476,High,Cash,Delivered,Smith-Melendez,carlamedina@tyler.com,29,No,0
ORD1319,2024-11-12,2024-11-15,CUST625,Shannon Hill,Corporate,PROD5355,Dining Table,Furniture,North,Indiana,Griffithhaven,7,5306,20,29713.6,18693.89,11019.71,37.09,421,High,Net Banking,Pending,Macdonald Group,udavis@casey.info,34,No,0
ORD1320,2025-09-13,2025-09-15,CUST121,Erica Wright,Consumer,PROD7802,Calculator,Office Supplies,North,Georgia,Stacyport,12,442,15,4508.4,3899.08,609.32,13.52,135,High,Net Banking,Delivered,"Jenkins, Hall and Williams",garyoconnor@navarro.com,35,No,0
ORD1321,2024-12-04,2024-12-09,CUST361,James Best,Home Office,PROD6163,Sugar,Grocery,East,Connecticut,North Andrewport,11,885,15,8274.75,7015.72,1259.03,15.22,215,Low,Credit Card,Delivered,Tate LLC,jamie45@luna.com,15,No,0
ORD1322,2026-03-27,2026-03-31,CUST962,David Simmons,Corporate,PROD8331,Headphones,Electronics,West,Montana,Gardnerport,1,2012,20,1609.6,973.63,635.97,39.51,119,Medium,Credit Card,Cancelled,"Barry, Howard and Brown",bergermaria@green-garcia.com,0,Yes,29
ORD1323,2026-03-01,2026-03-03,CUST222,Vanessa Carson,Home Office,PROD9376,Monitor,Electronics,South,Texas,Kimberlyhaven,3,8179,5,23310.15,15839.16,7470.99,32.05,348,High,UPI,Delivered,Smith-Thompson,rvega@weber-smith.com,14,No,0
ORD1324,2024-09-28,2024-10-05,CUST784,Emily Burton,Corporate,PROD6319,Pen,Office Supplies,West,Ohio,Greentown,11,138,0,1518.0,1181.87,336.13,22.14,203,High,Net Banking,Delivered,"Wyatt, Campbell and Duran",sreeves@morgan.com,46,No,0
ORD1325,2024-04-28,2024-04-29,CUST989,Jeffery West,Corporate,PROD7824,Headphones,Electronics,North,South Carolina,Richardmouth,13,16858,15,186280.9,114793.44,71487.46,38.38,318,High,Credit Card,Delivered,Olson Group,schmidtkevin@ellis.info,20,No,0
ORD1326,2024-10-15,2024-10-18,CUST426,Thomas Williams,Consumer,PROD8300,Bookshelf,Furniture,North,Nebraska,Natalietown,11,10277,5,107394.65,68695.71,38698.94,36.03,92,Medium,Cash,Delivered,Johnson-Novak,benjamincole@jordan.com,36,No,0
ORD1327,2025-07-08,2025-07-13,CUST287,Pedro Kent,Corporate,PROD3209,Cooking Oil,Grocery,West,New York,West Cynthiastad,4,592,20,1894.4,1248.09,646.31,34.12,365,Low,Credit Card,Delivered,"Ramirez, Hicks and Kirk",elizabeth66@petersen.info,33,No,0
ORD1328,2026-01-16,2026-01-18,CUST124,Kimberly Smith,Corporate,PROD2467,Monitor,Electronics,North,Louisiana,Mcintoshside,9,46023,10,372786.3,244975.37,127810.93,34.29,226,Low,Cash,Delivered,"Costa, Bennett and Kelly",smithemma@hodges.com,41,No,0
ORD1329,2026-03-12,2026-03-19,CUST558,Sandy Conley,Home Office,PROD3389,Juice Pack,Grocery,West,Wyoming,Tatefurt,4,65,10,234.0,151.35,82.65,35.32,422,High,Cash,Delivered,"Browning, Osborne and Spencer",bryanthompson@smith.com,7,Yes,43
ORD1330,2024-09-15,2024-09-17,CUST351,Sandra Johnson,Corporate,PROD2823,Sofa,Furniture,East,Utah,Smithfort,9,17747,20,127778.4,84788.97,42989.43,33.64,329,Low,UPI,Delivered,Burgess PLC,raymondwilliams@norman.com,48,No,0
ORD1331,2024-12-30,2025-01-04,CUST947,John Smith,Consumer,PROD9631,Bookshelf,Furniture,North,Alaska,North Ronald,5,11370,20,45480.0,30989.36,14490.64,31.86,288,Low,Net Banking,Delivered,Luna PLC,crystalperez@fuller.net,0,Yes,22
ORD1332,2025-07-12,2025-07-18,CUST127,Melvin Rice,Home Office,PROD1312,Laptop,Electronics,East,Texas,Richardmouth,8,44559,20,285177.6,254658.91,30518.69,10.7,100,Medium,Cash,Cancelled,Hernandez-Brewer,obell@peck-ward.org,31,No,0
ORD1333,2024-09-12,2024-09-14,CUST130,Katrina Arnold,Corporate,PROD5053,Office Chair,Furniture,East,Indiana,East Kristen,8,13930,5,105868.0,64104.31,41763.69,39.45,400,Medium,UPI,Delivered,Spears Ltd,janetstrickland@cox.info,22,No,0
ORD1334,2025-02-27,2025-03-01,CUST713,Jeffrey Bailey,Corporate,PROD7343,Sofa,Furniture,North,Connecticut,West Nicholastown,4,12181,15,41415.4,33011.37,8404.03,20.29,94,Low,Credit Card,Delivered,"Lawson, Martinez and Reid",youngjessica@collins-greene.com,24,No,0
ORD1335,2026-03-24,2026-03-28,CUST104,Ronald Lara,Corporate,PROD6395,Monitor,Electronics,West,Mississippi,Janetstad,3,37535,5,106974.75,82831.53,24143.22,22.57,400,High,Credit Card,Delivered,Fuller-Sweeney,andrewhoward@cummings.com,8,Yes,29
ORD1336,2026-01-20,2026-01-24,CUST988,Richard Gutierrez,Consumer,PROD2111,Stapler,Office Supplies,North,Oklahoma,Rileyhaven,6,144,5,820.8,671.52,149.28,18.19,441,Medium,Net Banking,Delivered,"Jenkins, Davis and Glenn",whitetamara@turner-barnett.biz,26,No,0
ORD1337,2024-09-04,2024-09-07,CUST852,Daniel Potter,Home Office,PROD4079,Keyboard,Electronics,North,Vermont,Port Caroline,5,10620,20,42480.0,33350.37,9129.63,21.49,360,Low,Credit Card,Delivered,"Nelson, Rice and Jones",petersongabriel@castillo.com,39,No,0
ORD1338,2025-08-14,2025-08-19,CUST121,Alison Robinson,Consumer,PROD8808,Laptop,Electronics,South,Massachusetts,South Tabithaport,10,34920,10,314280.0,205914.04,108365.96,34.48,248,Medium,Credit Card,Delivered,Cooper-Gray,scottcoleman@knox.com,30,No,0
ORD1339,2025-07-21,2025-07-23,CUST101,Anthony Williams,Corporate,PROD7767,Sofa,Furniture,South,Kansas,North Michael,4,9646,15,32796.4,28209.45,4586.95,13.99,300,Low,Net Banking,Delivered,"Bell, Hill and Hughes",pjackson@white.com,20,No,0
ORD1340,2025-09-05,2025-09-07,CUST994,Leslie Miller,Consumer,PROD7457,Sugar,Grocery,North,New York,Samanthahaven,2,553,0,1106.0,954.85,151.15,13.67,175,Low,Net Banking,Delivered,"Franco, Serrano and Stevens",priggs@gonzalez.com,34,No,0
ORD1341,2025-09-02,2025-09-08,CUST112,Randy Esparza,Home Office,PROD5770,Study Table,Furniture,West,Indiana,Parkerberg,5,16042,10,72189.0,53304.66,18884.34,26.16,266,Medium,Cash,Delivered,Romero and Sons,blane@cooper.net,39,No,0
ORD1342,2025-06-10,2025-06-16,CUST345,Jaclyn Carter,Corporate,PROD9202,Rice Bag,Grocery,North,Mississippi,Jimenezville,10,204,20,1632.0,1045.45,586.55,35.94,261,Medium,Cash,Pending,Andersen-Mathews,jdavidson@long.com,28,No,0
ORD1343,2025-07-28,2025-07-30,CUST929,Jennifer Black,Consumer,PROD5097,Rice Bag,Grocery,East,Hawaii,Thomasmouth,3,728,0,2184.0,1370.15,813.85,37.26,411,Medium,UPI,Delivered,"Caldwell, Lee and Murphy",jameskim@gay-craig.com,40,No,0
ORD1344,2024-05-25,2024-05-26,CUST593,John Rios,Home Office,PROD7235,File Folder,Office Supplies,North,Kentucky,Hunterberg,5,443,5,2104.25,1364.89,739.36,35.14,124,High,Cash,Delivered,Warren-Wilcox,ramirezjamie@ruiz.info,49,No,0
ORD1345,2026-01-22,2026-01-26,CUST947,Lawrence Roberts,Corporate,PROD2926,Keyboard,Electronics,South,Nevada,Aimeetown,1,15294,10,13764.6,8309.17,5455.43,39.63,304,Medium,Cash,Delivered,"Sanchez, Kane and Evans",ihorton@ramirez.org,34,No,0
ORD1346,2024-09-25,2024-09-30,CUST443,Joy Hall,Consumer,PROD7719,Snacks,Grocery,West,Florida,Rubenmouth,10,101,5,959.5,829.63,129.87,13.53,192,Low,Credit Card,Delivered,Nguyen-Osborn,keith50@griffin.com,40,No,0
ORD1347,2024-09-15,2024-09-16,CUST101,Tina Dunlap,Home Office,PROD3381,Laptop,Electronics,North,Illinois,Andreaville,15,45712,0,685680.0,421493.95,264186.05,38.53,263,High,UPI,Delivered,Bell Group,mark24@turner.net,10,No,0
ORD1348,2024-06-17,2024-06-22,CUST916,Kristin Rodriguez,Home Office,PROD6901,File Folder,Office Supplies,North,Wisconsin,Port Ronaldberg,5,97,15,412.25,348.8,63.45,15.39,438,Medium,Cash,Delivered,Gibbs-Murphy,thomas06@brown.com,35,No,0
ORD1349,2025-10-23,2025-10-26,CUST324,Justin Washington,Home Office,PROD9635,Mouse,Electronics,West,South Carolina,Olivermouth,7,36383,0,254681.0,196463.5,58217.5,22.86,372,Low,UPI,Delivered,"Johnson, Duarte and Zhang",vsanchez@robinson-perry.info,5,Yes,35
ORD1350,2024-09-20,2024-09-24,CUST524,Heather Foley,Corporate,PROD9132,Keyboard,Electronics,West,Virginia,Rodriguezborough,3,34276,5,97686.6,79377.8,18308.8,18.74,149,High,Net Banking,Returned,Roberts-Dunn,normancynthia@lowery.net,7,Yes,20
ORD1351,2024-05-31,2024-06-06,CUST955,Laura Ray,Consumer,PROD1745,Snacks,Grocery,East,Nevada,East Melissachester,9,378,5,3231.9,1950.09,1281.81,39.66,153,Low,UPI,Delivered,"Manning, Gross and Morrison",andersendavid@sawyer.biz,18,No,0
ORD1352,2026-02-24,2026-03-03,CUST109,Jacob Shaw,Home Office,PROD2865,Laptop,Electronics,East,Massachusetts,Powersmouth,7,24371,20,136477.6,121196.73,15280.87,11.2,476,High,UPI,Delivered,Owens Ltd,jeanneortega@miller.info,12,No,0
ORD1353,2024-05-26,2024-06-02,CUST888,Donna Cooper,Corporate,PROD3224,Rice Bag,Grocery,West,Pennsylvania,Kellymouth,11,179,15,1673.65,1397.83,275.82,16.48,261,Low,UPI,Returned,Robinson Inc,tmccoy@brown.com,3,Yes,46
ORD1354,2026-01-04,2026-01-09,CUST523,Adam Tapia,Home Office,PROD6434,Study Table,Furniture,East,Michigan,Whitetown,5,5169,10,23260.5,20820.14,2440.36,10.49,370,Low,Net Banking,Delivered,Torres PLC,nguyenjohn@harding.info,10,No,0
ORD1355,2025-11-04,2025-11-06,CUST969,Tammy Woodard,Corporate,PROD5448,Laptop,Electronics,West,Virginia,Port William,11,7688,10,76111.2,50601.92,25509.28,33.52,204,High,Cash,Delivered,Smith-Parks,kingnicholas@baker.com,7,Yes,31
ORD1356,2024-12-11,2024-12-18,CUST102,Olivia Vazquez,Corporate,PROD9192,Bookshelf,Furniture,South,Montana,New Ann,11,9232,20,81241.6,56309.17,24932.43,30.69,217,High,Cash,Delivered,"Blake, Dickerson and Hernandez",thomasgraham@stephenson.com,49,No,0
ORD1357,2025-08-06,2025-08-13,CUST728,Debra Richardson,Home Office,PROD1598,Notebook,Office Supplies,West,Massachusetts,New Ruth,9,248,10,2008.8,1767.14,241.66,12.03,401,Low,Net Banking,Delivered,"Bailey, Gordon and Taylor",lmiller@james.com,5,Yes,30
ORD1358,2025-04-15,2025-04-16,CUST124,Roger Green,Home Office,PROD6114,Laptop,Electronics,South,Kentucky,Buchananshire,4,23029,10,82904.4,62981.04,19923.36,24.03,445,Medium,Cash,Delivered,Cummings PLC,hpalmer@jensen-parker.net,42,No,0
ORD1359,2024-10-13,2024-10-16,CUST108,Harold Hanson,Consumer,PROD9422,Dining Table,Furniture,North,South Dakota,West Curtisshire,16,9769,5,148488.8,131113.14,17375.66,11.7,461,Medium,Credit Card,Delivered,"Rogers, Scott and Patrick",wilsonjill@lopez.org,36,No,0
ORD1360,2024-05-29,2024-05-31,CUST119,James James,Corporate,PROD3131,Rice Bag,Grocery,North,Rhode Island,West Amandachester,1,502,0,502.0,314.17,187.83,37.42,250,High,Net Banking,Delivered,Medina-Sheppard,jenniferbutler@johnson-hardy.biz,45,No,0
ORD1361,2024-09-20,2024-09-25,CUST540,Jennifer Johnson,Consumer,PROD3159,Bookshelf,Furniture,North,Oklahoma,Monicastad,2,18344,15,31184.8,23113.04,8071.76,25.88,164,High,UPI,Delivered,"Smith, Fox and Cunningham",wchung@morrison.net,39,No,0
ORD1362,2024-06-19,2024-06-22,CUST916,Jose Stokes,Home Office,PROD8426,Mouse,Electronics,West,Virginia,Davidhaven,2,3983,10,7169.4,5331.13,1838.27,25.64,483,High,UPI,Delivered,Thomas PLC,amyroberts@smith.org,18,No,0
ORD1363,2025-06-21,2025-06-26,CUST720,Jack Crane,Consumer,PROD6339,Rice Bag,Grocery,North,Missouri,Lake Gwendolyn,8,831,20,5318.4,3850.69,1467.71,27.6,367,High,Credit Card,Delivered,"Mcclain, Lopez and Floyd",jasonbeard@johnson-lawson.com,35,No,0
ORD1364,2025-02-09,2025-02-13,CUST548,Logan Le,Consumer,PROD6606,Snacks,Grocery,South,Pennsylvania,Stephaniefort,8,197,20,1260.8,1072.97,187.83,14.9,108,Low,Net Banking,Pending,"Gonzales, Morgan and Cooper",singletonmichael@franklin-fisher.com,38,No,0
ORD1365,2026-02-18,2026-02-21,CUST655,Jill Hoffman,Consumer,PROD2140,Headphones,Electronics,North,South Dakota,Sharonfurt,12,46925,15,478635.0,334193.71,144441.29,30.18,380,Low,Credit Card,Returned,Smith Inc,joshuaflores@roberts.com,3,Yes,22
ORD1366,2024-04-26,2024-05-03,CUST118,Dale Phillips,Home Office,PROD3444,Study Table,Furniture,West,New Hampshire,Yangmouth,7,12551,15,74678.45,49190.69,25487.76,34.13,398,Medium,UPI,Delivered,Bailey-Porter,katiemcdonald@buckley-hobbs.com,19,No,0
ORD1367,2025-05-22,2025-05-26,CUST552,Sara Gamble,Consumer,PROD9362,Dining Table,Furniture,West,Virginia,Port Kyle,5,7179,20,28716.0,25567.86,3148.14,10.96,50,Low,UPI,Delivered,"Turner, Mcdaniel and Perez",smartin@vazquez-crawford.com,35,No,0
ORD1368,2024-12-23,2024-12-24,CUST231,Mr. Nathan Hernandez,Consumer,PROD7459,Juice Pack,Grocery,East,Missouri,Jasontown,12,748,20,7180.8,4763.49,2417.31,33.66,138,Medium,Net Banking,Delivered,Kemp-Floyd,robertsonstephen@moreno.com,8,Yes,26
ORD1369,2026-01-01,2026-01-08,CUST627,Kathleen Jackson,Consumer,PROD3200,Keyboard,Electronics,North,Vermont,Claytonton,3,6701,15,17087.55,13625.24,3462.31,20.26,119,High,Net Banking,Delivered,Sandoval LLC,heather70@marks.com,8,Yes,40
ORD1370,2025-07-15,2025-07-22,CUST912,Justin Espinoza,Home Office,PROD3945,Juice Pack,Grocery,West,Louisiana,Jenniferberg,7,541,15,3218.95,2302.88,916.07,28.46,165,High,Cash,Delivered,Moore-Mendoza,baileymartha@fields.org,27,No,0
ORD1371,2025-12-21,2025-12-26,CUST948,Molly Rice,Consumer,PROD9948,Headphones,Electronics,East,New Jersey,Payneborough,9,4192,20,30182.4,22469.59,7712.81,25.55,403,High,UPI,Delivered,Johnson Ltd,griffinthomas@house-patel.com,9,Yes,43
ORD1372,2025-04-03,2025-04-07,CUST735,Rachel Downs,Home Office,PROD8740,Study Table,Furniture,North,Mississippi,Paultown,10,13239,10,119151.0,90615.52,28535.48,23.95,55,Medium,Net Banking,Delivered,French LLC,osmith@wallace-burgess.com,29,No,0
ORD1373,2024-08-13,2024-08-18,CUST631,Michelle Bush,Corporate,PROD3744,Mouse,Electronics,North,Louisiana,South Johnborough,12,47550,20,456480.0,309554.12,146925.88,32.19,372,Medium,Credit Card,Delivered,"Terry, Smith and Jones",peter81@bell.com,37,No,0
ORD1374,2024-09-17,2024-09-22,CUST109,Henry Hanson,Home Office,PROD8942,Sofa,Furniture,North,Delaware,East William,9,7155,10,57955.5,39155.62,18799.88,32.44,365,Medium,UPI,Delivered,Mccarty and Sons,moorewhitney@flowers-tucker.com,17,No,0
ORD1375,2024-07-21,2024-07-22,CUST818,Stacy Nelson,Consumer,PROD7058,File Folder,Office Supplies,South,Iowa,East Sandramouth,6,183,20,878.4,754.2,124.2,14.14,225,High,Credit Card,Delivered,"Morris, Hodges and Carr",barkeralan@boyer.com,9,Yes,39
ORD1376,2026-03-23,2026-03-30,CUST622,Kyle Matthews,Corporate,PROD3740,File Folder,Office Supplies,South,New Hampshire,North Barbara,6,345,10,1863.0,1540.04,322.96,17.34,109,High,Net Banking,Delivered,"Irwin, Galloway and Medina",christian63@thompson-huynh.org,10,No,0
ORD1377,2024-06-15,2024-06-19,CUST687,Misty Powell,Home Office,PROD7390,File Folder,Office Supplies,West,Arizona,West Tiffany,6,184,0,1104.0,758.05,345.95,31.34,458,Medium,UPI,Returned,"Spears, Middleton and Moore",kimberly32@hamilton.com,24,No,0
ORD1378,2024-06-19,2024-06-24,CUST242,Bradley Brown,Consumer,PROD5466,Headphones,Electronics,East,Kentucky,Port Laura,5,19716,10,88722.0,70649.59,18072.41,20.37,250,Medium,Credit Card,Returned,Parker-Colon,mark08@mendoza.com,49,No,0
